🌄💘常看频道V6,#genre#
黑龙江卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181356BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXUvBVoIpV7IZ8uInlLPonswoDIwMxbrlyyVy9x6ZDKn9MTOKFsVhR5Pg7Vvr2jf7Z0qxx5spaZs3xlZNl%2FA5wE
湖南卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181358BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUds%2BUtPKX7dYKgp%2FtymOuOt9pHjY5eGh1%2F3MQt0stvVIffnHpm3K91ELxLBLxf9DE3IGliSDUqkfu%2BEzvoBJvtA
吉林卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN5000046BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUd3JM2PCgDefrKOVZLNt0QOVSARKsxkWGZw7vFUuOj2QqUR6TTs3uuC0H2mr3p6fRRazyiEPmSIyh%2BRO1%2BU3q84
江苏卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111129BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUcGtOwREJFyiNDdTdcs12AwwoDIwMxbrlyyVy9x6ZDKnBkF6L%2FLitKpXlc5tHW6%2BFmFsnQjgK5quHb1RYo8bFps
江西卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3468921BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXW3f2sUwP9Bgt6tJshUHYl6RFrn%2FfItZOLbXLG9CvVKOn3P%2BbRKDON3XQg2p1czePDS4wR7j8ZW2%2BKTcTUdq9I
辽宁卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3450001BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUZnlX6d6Ukio1jy49XlNnaV6RFrn%2FfItZOLbXLG9CvVKOdpK010CNswDEcoUF1v%2B2IMStPGOlRBQsPY%2BeXp9d3o
山东卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN911992BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUYPFYDnFP%2FDAPuH7S4egu%2BwwoDIwMxbrlyyVy9x6ZDKni2tPDnaOO8v3uGUKi1hZOhPazmZ%2B8tgH3leYQIsqfKE
东方卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111131BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUaKz9fMrAi6%2FC6MZg8Mm9JQwoDIwMxbrlyyVy9x6ZDKnJ1LnEAwl4s1JgSBXbCxhRiWmveR7x9HhnhsF9G%2Bd4f8
深圳卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN181362BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTYjXE4%2FzHcB4DvaRB5Fv5MwoDIwMxbrlyyVy9x6ZDKneDM0LfUyK1%2BahEGNL2DZu0fEvbcgscnXPl2IbJvqKAk
四川卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3840706BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUexeCsKxlG2LwkJhai31bTGuXYXralHX2VS7ob25to85GPdBSQnb6X4MP9N0MoC%2FOefakVOC0E4dsoMVDkuWsho
天津卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3450000BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUZnlX6d6Ukio1jy49XlNnaUAmpLefguRLiOPXiDRWhxHtqJ1Caox489JiEKddi6MNiecVT4WDzN0xwhlk8OSvQg
浙江卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111130BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUclW6AUI%2FSIO%2Bs%2F9KaqCfRAwoDIwMxbrlyyVy9x6ZDKnvfae09h%2Fzg38THB%2B%2FvaO%2BqCb7fDXq%2F%2BRzM2c4SN6TJM
中国教育1,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3138605BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUOUGwH6VRXb4DjD%2BZ9jv%2Fndo%2FUL80msfbhDYvoWpNl3Oq%2BxBXK1CATKks%2BugJbz%2FG5yJ1j9pWSKsB9RqtX16R4
重庆卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3840707BESTVSMGSMG9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUexeCsKxlG2LwkJhai31bTFVx1a9Sup7dkPMGVMX2%2Byf7FdK%2F47YrMnN4FTTQ%2B1lu6KCMf7MV7FmSuEDyoLe%2Bvo
山西卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN1344BESTVSMGSMG9/index.m3u8?AuthInfo=QMDGEPbWPP3D1jIiDYe%2FVk3W23Sd2mLwbEV7Q3UxSspg2ooEmO6VXVvhioBVey8C3tH0ch4cDQ%2BG1P3FvlbMPA%3D%3D
陕西卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN7105BESTVSMGSMG9/index.m3u8?AuthInfo=RpNtWuaYPD3cIYHWxeq%2FpfNCeAoIWht0L8ApCnaKXO9YhMEB7%2FaWqebrPsQvwg9%2FaTPLv%2BbIFVWcpR4XlJKNkw%3D%3D
宁夏卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN160782BESTVSMGSMG9/index.m3u8?AuthInfo=VtKRdkeghTjoV0%2FuXjlguy0Us6UMJDCWii8ML31CC0fsAIZdxT57mQqRv6kYiTbg070WbacOTjRa6Z%2BkGx7zzQ%3D%3D
青海卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN67026BESTVSMGSMG9/index.m3u8?AuthInfo=j1DoYCEfx%2BPyfrxhia1obgCd77g5iTQTOGelP%2BXskAviDhBlCIxmWHsezH7cbFxoRsVSvkIZ035oIPLwcouoRA%3D%3D
新疆卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN126387BESTVSMGSMG9/index.m3u8?AuthInfo=kXVqgwiFNDsA8L8UADdm1hrJcUqDvxZ7R%2B8bCC6d7DbX2blwpIemcXrx6dm77V9U1Zj%2BQbuo0UKiviA94OiXEA%3D%3D
西藏卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN77574BESTVSMGSMG9/index.m3u8?AuthInfo=Kgq9oZls%2F0LFdnWkV6XKjcemen%2FrJ13GEDfSTzbh7UxUrQNs2He4Jft322wTZAuZeUodzEZrZcXcJKDD6r3Z2A%3D%3D
内蒙古卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN79469BESTVSMGSMG9/index.m3u8?AuthInfo=7lAOfreToIabkYEBYF1%2BWCg%2BFJmNHniNGz9lIf%2FFuMRNPINSc7cKQZCTuuz5ZoufoEYBG34BsDXZsLnY%2B%2BGcEw%3D%3D
兵团卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN126389BESTVSMGSMG9/index.m3u8?AuthInfo=kXVqgwiFNDsA8L8UADdm1g0lb%2BtkfnGmv76VRSC5BUjrd9dcupuLFZtkbnZDW1ncykI0zNYTgRcsAj5Z6uTckA%3D%3D

CCTV-1,http://biaozhun114.com/tv/v6hubei.php?id=1
CCTV-2,http://biaozhun114.com/tv/v6hubei.php?id=2
CCTV-3,http://biaozhun114.com/tv/v6hubei.php?id=3
CCTV-4,http://biaozhun114.com/tv/v6hubei.php?id=4
CCTV-5,http://biaozhun114.com/tv/v6hubei.php?id=5
CCTV-5+,http://biaozhun114.com/tv/v6hubei.php?id=6
CCTV-6,http://biaozhun114.com/tv/v6hubei.php?id=7
CCTV-7,http://biaozhun114.com/tv/v6hubei.php?id=8
CCTV-8,http://biaozhun114.com/tv/v6hubei.php?id=9
CCTV-9,http://biaozhun114.com/tv/v6hubei.php?id=10
CCTV-10,http://biaozhun114.com/tv/v6hubei.php?id=11
CCTV-11,http://biaozhun114.com/tv/v6hubei.php?id=12
CCTV-12,http://biaozhun114.com/tv/v6hubei.php?id=13
CCTV-13,http://biaozhun114.com/tv/v6hubei.php?id=14
CCTV-14,http://biaozhun114.com/tv/v6hubei.php?id=15
CCTV-15,http://biaozhun114.com/tv/v6hubei.php?id=16
CCTV-17,http://biaozhun114.com/tv/v6hubei.php?id=17
兵器科技,http://biaozhun114.com/tv/v6hubei.php?id=18
第一剧场,http://biaozhun114.com/tv/v6hubei.php?id=19
风云足球,http://biaozhun114.com/tv/v6hubei.php?id=20
世界地理,http://biaozhun114.com/tv/v6hubei.php?id=21
央视台球,http://biaozhun114.com/tv/v6hubei.php?id=22
央视高网,http://biaozhun114.com/tv/v6hubei.php?id=23
黑莓电影,http://biaozhun114.com/tv/v6hubei.php?id=24
黑莓动画,http://biaozhun114.com/tv/v6hubei.php?id=25
CGTN-P,http://biaozhun114.com/tv/v6hubei.php?id=26
CGTN-A,http://biaozhun114.com/tv/v6hubei.php?id=27
CGTN-E,http://biaozhun114.com/tv/v6hubei.php?id=28
CGTN-F,http://biaozhun114.com/tv/v6hubei.php?id=29
CGTN-D,http://biaozhun114.com/tv/v6hubei.php?id=30
CGTN-X,http://biaozhun114.com/tv/v6hubei.php?id=31
CHC动作电影,http://biaozhun114.com/tv/v6hubei.php?id=32
CHC高清电影,http://biaozhun114.com/tv/v6hubei.php?id=33
CHC家庭影院,http://biaozhun114.com/tv/v6hubei.php?id=34
梨园频道,http://biaozhun114.com/tv/v6hubei.php?id=35
北京卫视,http://biaozhun114.com/tv/v6hubei.php?id=36
天津卫视,http://biaozhun114.com/tv/v6hubei.php?id=37
东方卫视,http://biaozhun114.com/tv/v6hubei.php?id=38
浙江卫视,http://biaozhun114.com/tv/v6hubei.php?id=39
广东卫视,http://biaozhun114.com/tv/v6hubei.php?id=40
广西卫视,http://biaozhun114.com/tv/v6hubei.php?id=41
深圳卫视,http://biaozhun114.com/tv/v6hubei.php?id=42
海南卫视,http://biaozhun114.com/tv/v6hubei.php?id=43
河北卫视,http://biaozhun114.com/tv/v6hubei.php?id=44
河南卫视,http://biaozhun114.com/tv/v6hubei.php?id=45
湖南卫视,http://biaozhun114.com/tv/v6hubei.php?id=46
湖北卫视,http://biaozhun114.com/tv/v6hubei.php?id=47
江苏卫视,http://biaozhun114.com/tv/v6hubei.php?id=48
江西卫视,http://biaozhun114.com/tv/v6hubei.php?id=49
山东卫视,http://biaozhun114.com/tv/v6hubei.php?id=50
四川卫视,http://biaozhun114.com/tv/v6hubei.php?id=51
重庆卫视,http://biaozhun114.com/tv/v6hubei.php?id=52
辽宁卫视,http://biaozhun114.com/tv/v6hubei.php?id=53
吉林卫视,http://biaozhun114.com/tv/v6hubei.php?id=54
黑龙江卫视,http://biaozhun114.com/tv/v6hubei.php?id=55
福建东南卫视,http://biaozhun114.com/tv/v6hubei.php?id=56
安徽卫视,http://biaozhun114.com/tv/v6hubei.php?id=57
中国教育1,http://biaozhun114.com/tv/v6hubei.php?id=58
山西卫视,http://biaozhun114.com/tv/v6hubei.php?id=59
陕西卫视,http://biaozhun114.com/tv/v6hubei.php?id=60
贵州卫视,http://biaozhun114.com/tv/v6hubei.php?id=61
北京卡酷少儿,http://biaozhun114.com/tv/v6hubei.php?id=62
湖北公共·新闻,http://biaozhun114.com/tv/v6hubei.php?id=63
湖北教育,http://biaozhun114.com/tv/v6hubei.php?id=64
湖北经视,http://biaozhun114.com/tv/v6hubei.php?id=65
湖北垄上,http://biaozhun114.com/tv/v6hubei.php?id=66
湖北生活,http://biaozhun114.com/tv/v6hubei.php?id=67
湖北影视,http://biaozhun114.com/tv/v6hubei.php?id=68
湖北综合,http://biaozhun114.com/tv/v6hubei.php?id=69
湖南茶频道,http://biaozhun114.com/tv/v6hubei.php?id=70
湖南金鹰纪实,http://biaozhun114.com/tv/v6hubei.php?id=71
湖南金鹰卡通,http://biaozhun114.com/tv/v6hubei.php?id=72
湖南快乐垂钓,http://biaozhun114.com/tv/v6hubei.php?id=73
宁夏卫视,http://biaozhun114.com/tv/v6hubei.php?id=74
青海卫视,http://biaozhun114.com/tv/v6hubei.php?id=75
新疆卫视,http://biaozhun114.com/tv/v6hubei.php?id=76
西藏卫视,http://biaozhun114.com/tv/v6hubei.php?id=77
内蒙古卫视,http://biaozhun114.com/tv/v6hubei.php?id=78
兵团卫视,http://biaozhun114.com/tv/v6hubei.php?id=79

港台电信联通,#genre#
台视,mitv://135.148.104.228:19806/9868c18e3c0940cd8aa003d9ae54f862
台视,mitv://135.148.104.228:19806/3c20d4387ec845149b2ded5f28805f18
霹雳台湾台,mitv://135.148.104.228:19806/dcdf778fe9ca4184ad6af3a911765cf0
公视,mitv://135.148.104.228:19806/5bc9388122b840f1abd2ff73c85049a6
好消息,mitv://135.148.104.228:19806/febf2282369d409d92d68514b72fc433
原住居民台,mitv://135.148.104.228:19806/cb5b7549e3604100a605ca17c82808f5
客家电视台,mitv://135.148.104.228:19806/eafabb6e7c30439b8ecd35ad40a46a96
国家地理,mitv://135.148.104.228:19806/37a44d0af7634364a91f2fb8d9b9cf9b
探索频道,mitv://135.148.104.228:19806/9f2e92df32b34a569ad7e6818f4732fb
TLC旅游生活,mitv://135.148.104.228:19806/621ca70412034f5eb919c1ec03679804
动物星球,mitv://135.148.104.228:19806/5b41e724ea8e4e7eb92e3dac95589165
CN卡通频道,mitv://135.148.104.228:19806/f4dd909eedc64e6b9736e248aedf6d61
MOMO亲子台,mitv://135.148.104.228:19806/2f2d9ad70ce7410aa99f2b9fa1753dd4
东森幼幼台,mitv://135.148.104.228:19806/baa16215e2224e399f6dc71eb3576ed4
纬来综合台,mitv://135.148.104.228:19806/d40310ae8bba42569d3d90b4cf7d9928
八大第一台,mitv://135.148.104.228:19806/270abff66f5e496fb9c100a0dbca3fe6
八大综合台,mitv://135.148.104.228:19806/6c18a737c1394e59ae5072935d630f40
三立台湾台,mitv://135.148.104.228:19806/ff12e8f29f9b4f61a9b766709aa498f6
三立都会台,mitv://135.148.104.228:19806/7a36f98eee8e48a48ea64a1359083c8a
东森综合台,mitv://135.148.104.228:19806/a05a4d8b51f54013925315261a2c6aa9
东森超视台,mitv://135.148.104.228:19806/5121f16c4b634c1683e9444aa68494b6
中天综合台,mitv://135.148.104.228:19806/d6433dcd1a2a4aacb1c63a81ae8f11e6
中天娱乐台,mitv://135.148.104.228:19806/6932151dd5a74b759a053f78a719fbf3
东森戏剧台,mitv://135.148.104.228:19806/4fae332a68a04f3fa77a158ac1fa4bce
TVBS欢乐台,mitv://135.148.104.228:19806/569aec3edbbc4267bd6f829b3d495d5a
纬来戏剧台,mitv://135.148.104.228:19806/69036778f8fc40729301e9e88aeee556
BBCWorldNews,mitv://135.148.104.228:19806/ecc7214268ee448ab42b65d9f2e2663a
BloombergTV,mitv://135.148.104.228:19806/885bb543b9cb4bbeb5bcfe518fb90780
HITS台,mitv://135.148.104.228:19806/a65416c2039f4644aeef10da853fb928

TVBS新闻台,mitv://135.148.104.228:19806/6a155a5d7bea461b980b4fa559119a60
TVBS,mitv://135.148.104.228:19806/9fb651a7ec2e402588a0752ba1035476
非凡新闻台,mitv://135.148.104.228:19806/02f80f7aad2c480992e06e1bd8a7facb
东森电影台,mitv://135.148.104.228:19806/08435f286ac744a0942899c551209779
纬来电影台,mitv://135.148.104.228:19806/429796f5f00946fa933e400729286c7e
龙祥电影,mitv://135.148.104.228:19806/78502c9b515845a7baca6a3a6ea88b8a
HBO,mitv://135.148.104.228:19806/37f11d742fee447ab15f07db28095bd6
东森洋片台,mitv://135.148.104.228:19806/5e8420f5477344b9b7b39d9e96162ce1
AXN,mitv://135.148.104.228:19806/893f7dec641a42458f47ccfbd93525ba
好莱坞电影台,mitv://135.148.104.228:19806/9862f4958472458ca2ebc718bb92a5c6
CINEMAX,mitv://135.148.104.228:19806/fd7fd316ff5f4ae0a79d274a86483a4f
纬来育乐台,mitv://135.148.104.228:19806/78b57c4d9e644fafafe01588c43b4787
纬来体育台,mitv://135.148.104.228:19806/79090c69d43040148deaa21d5e26c32a
ELEVEN体育1台,mitv://135.148.104.228:19806/fcfde35352d5464f9ed1c711ef2d05b1
JET综合台,mitv://135.148.104.228:19806/cbd0c62dcb2a45cfa04f672fb2c49d14
国兴卫视,mitv://135.148.104.228:19806/18aaee00d2af442ebb4592e15f7b2a20
Z频道,mitv://135.148.104.228:19806/8789d946039740bda334150ac3138166
Animax,mitv://135.148.104.228:19806/22f75ace87a545aab39a2e4cd244bbad
尼克儿童频道,mitv://135.148.104.228:19806/879f28be19bc47df84ad3d5470be58d0
三立iNEWS,mitv://135.148.104.228:19806/ac384b2c9a4a47c3a538f9116ab7e4d8
龙华偶像,mitv://135.148.104.228:19806/5b720b1e1b404f129e7009363d3035f8
tvN,mitv://135.148.104.228:19806/5653c9fb655842ee99b4590ff903efe7
France24,mitv://135.148.104.228:19806/72d5e1665d3e4b729ff9dbd4325e8694
非凡商业台,mitv://135.148.104.228:19806/0c1ba96949414628ae64fc70c3354e7b
公视3台,mitv://135.148.104.228:19806/95f2ed538e044aac891abfe6a9ce6ba7
大爱2台,mitv://135.148.104.228:19806/2036b83c58e344c782eb154b233c8c77
ELTV生活英语台,mitv://135.148.104.228:19806/78c0f08e89a844ef89d6803bce27a827
NickJr.,mitv://135.148.104.228:19806/acebbded37714fa4a5554c025873a92c
爱尔达体育2台,mitv://135.148.104.228:19806/d1f16ee235314a0fbc33742ab7af534b
TRACESportStars,mitv://135.148.104.228:19806/b0cb233f10e84f29910fa38e15a07035
ELEVEN体育2台,mitv://135.148.104.228:19806/057061c0da744aa7b035169dba5ebe2a
智林体育台,mitv://135.148.104.228:19806/931c171e2f774f7aa1a92e97f5098c9f
HBO强档巨献,mitv://135.148.104.228:19806/563a5981b8ad4df085b59ce98bbecb95
HBO原创巨献,mitv://135.148.104.228:19806/bd0a33ff8b6f4fe9ba7791ad73c6c16e
BBCEarth,mitv://135.148.104.228:19806/49261fefe28441bea7b775cc44fa16b5
DiscoveryAsia,mitv://135.148.104.228:19806/0afefbe6244c42dbac40a3d8abef8d07
DMAX,mitv://135.148.104.228:19806/50af7fb4500840e292bcfae4dd50e97f
历史频道,mitv://135.148.104.228:19806/e6f506b509c94bacb4a371cdbcbe7719
罪案侦缉频道,mitv://135.148.104.228:19806/ef7b4ee3be374092a4a0074a6be41e03
BBCLifestyle,mitv://135.148.104.228:19806/178e533979bb4ec3af9190ca475f23ef
Lifetime,mitv://135.148.104.228:19806/112b06172cdf41cbb6990e64d30cab0c
KLT-靖天国际台,mitv://135.148.104.228:19806/12d39bada24843588ad72a3175b785a2
HGTV居家乐活频道,mitv://135.148.104.228:19806/84613e96237545769558cc572e6d1ab0
LoveNature,mitv://135.148.104.228:19806/574be1e2e0054216abe436413ea4221a
美食星球,mitv://135.148.104.228:19806/1baaeb6967434fee9bf4412904e573b0
亚洲美食频道,mitv://135.148.104.228:19806/5b787bd078c84a3caa09c3665c66dc50
亚洲旅游台,mitv://135.148.104.228:19806/259c24cb79ce4b5db1fb1e1b894c517e
EYETV旅游台,mitv://135.148.104.228:19806/2d426994acef44deb401aa8a4cd5a92e
好消息2台,mitv://135.148.104.228:19806/2b9f20946a6147dfba8f92373fbafee5
三立综合台,mitv://135.148.104.228:19806/792a7263dd7b4c7484512d07f3c21083
中视经典台,mitv://135.148.104.228:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视菁采台,mitv://135.148.104.228:19806/ae5e01a7bc294327b88f65aa5d38217c
TVBS精采台,mitv://135.148.104.228:19806/2089afbec2474359add275658522922f
壹电视综合,mitv://135.148.104.228:19806/617d6cf150574cb485ee07aea57262fd
纬来精采,mitv://135.148.104.228:19806/1db14fe8aad841b4b28eca2b136e7206
ETtoday综合台,mitv://135.148.104.228:19806/8e1b32241c9d4d079a2df7dc99adb312
民视第一台,mitv://135.148.104.228:19806/b97979cec8d74feebc370f3470cc06c6
民视台湾台,mitv://135.148.104.228:19806/192bd12842624eb39e2f6b86eeacdca8
八大优频道,mitv://135.148.104.228:19806/7abaa68442ce4ed7ad7c9772fb46eda9
靖天戏剧台,mitv://135.148.104.228:19806/1282202787324223b35e3c84d9e673c6
靖天日本台,mitv://135.148.104.228:19806/c88dcc9ddf6747b991fc1a0db939147d
韩国娱乐台,mitv://135.148.104.228:19806/80d680dc15ec44bea9c3a3160ecdcb14
中视新闻台,mitv://135.148.104.228:19806/cb5965a89e434df7aeb66b2364116ae4
寰宇新闻台,mitv://135.148.104.228:19806/a265fb55774a4554bc2db19b16f53be6
华视新闻,mitv://135.148.104.228:19806/ebe8db2daafa47768f37bcae17bfe299
NHK新闻资讯台,mitv://135.148.104.228:19806/c2da55d84a72418c8f1876c25ec97a1d
美亚电影台,mitv://135.148.104.228:19806/a850e570b868424c94319a2652ca7c62
龙华电影,mitv://135.148.104.228:19806/1df6f5f0993a46faa17f676518654709
靖天映画,mitv://135.148.104.228:19806/b723859f3ed94e5ba712148b209eefd0
靖天电影台,mitv://135.148.104.228:19806/d8c581e0e1a24823a3d2110e3584ef8b
WARNERTV,mitv://135.148.104.228:19806/cd2062a6c5a94d548f3516d96e23deec
AMC最爱电影,mitv://135.148.104.228:19806/24ce0147e36a438eab843a3168cea3bc
HBOFamily,mitv://135.148.104.228:19806/8a0208ebdfa04b5eab112f0c8b01719c
CatchPlay电影台,mitv://135.148.104.228:19806/2dccaec60f0e418d82d2d0bb09f0c4a8
CinemaWorld,mitv://135.148.104.228:19806/e262f40881b2461f9a270b4d9d0b54c3
采昌影剧台,mitv://135.148.104.228:19806/a0d691053f9b4876ab2b509a62296911
佛卫慈悲台,mitv://135.148.104.228:19806/be70c8b5b35c4551b5c7d3c905234e69
TechStorm,mitv://135.148.104.228:19806/994876c6aadc4234ba73441f18d36602
EYETV戏剧台,mitv://135.148.104.228:19806/2831986ed4b448c9b626788fbd3f2f89
台视新闻台,mitv://135.148.104.228:19806/9817b59742464113bd5656fcc7dced84
台视财经台,mitv://135.148.104.228:19806/e01d7738e33e456a812f7cefbf27b29a
纬来日本,mitv://135.148.104.228:19806/5f9d37ba1fc04a04aaec6979908294a2
三立台湾台(,mitv://135.148.104.228:19806/7554a57ea53f4c10ae4e219ac2d374c4
影迷数位电影台,mitv://135.148.104.228:19806/bc069c037478448a9e41dbc3e1d5d0f6
爱尔达体育1台,mitv://135.148.104.228:19806/68e521d35c0247ddbc5073dee98245a3
爱尔达体育3台,mitv://135.148.104.228:19806/3ebc6b89559c44dca30c4c259a5646b9
爱尔达体育4台,mitv://135.148.104.228:19806/df4f198dbe6347e1a084c79d208f227d
中视,mitv://135.148.104.228:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
华视,mitv://135.148.104.228:19806/177390ae66634acca9be01242a769660
港台电视31,mitv://135.148.104.228:19806/e4b56cb972e940ee8be694602294d242
港台电视32,mitv://135.148.104.228:19806/9c0a161f9c59476584fe4d8effc125b6
HOYTV,mitv://135.148.104.228:19806/10c18372b612479086c1f259245543ff
TVBJ2,mitv://135.148.104.228:19806/6a623cf5c0bc4c96b8fd45a47af4a872
ViuTVsix,mitv://135.148.104.228:19806/ba99e7a39d9c4e74bacc5de14f58dcf6
ViuTV,mitv://135.148.104.228:19806/976916e8baee45a89d5e023224f7ab2b
凤凰中文台,mitv://135.148.104.228:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,mitv://135.148.104.228:19806/6684e9f6606f49fba9b6de846dbdcb64
凤凰香港台,mitv://135.148.104.228:19806/8e396c3ec52f4eee9e5b7868042b1bf2
TVB星河(粤),mitv://135.148.104.228:19806/0c08d9d705a747908c23ba652726d777
澳门-MACAU,mitv://135.148.104.228:19806/f9ba8df6f9ed45789e882211735e6414
澳门莲花,mitv://135.148.104.228:19806/4c56fbe4e68541a9a759fa269574f98b
now新闻台,mitv://135.148.104.228:19806/d7a5bbf5664945cc8589b36b8434d68d
HKC18,mitv://135.148.104.228:19806/140377dc9e0848678d614d451d69af9e
戏曲台,mitv://135.148.104.228:19806/4c3b3c3a6c8849c3aa0fc9938859e134
TVB娱乐新闻台,mitv://135.148.104.228:19806/46bb3afe133d4cd8ac4b195c7f5f428c
TVB千禧经典台,mitv://135.148.104.228:19806/1a5b04c67ece47bb87aa482e2c73138a
TVBThrill,mitv://135.148.104.228:19806/1c3c73215afd42558101c3ee65737202
TVB明珠台,mitv://135.148.104.228:19806/9993262cc067418a983f0c7ec18adef9
香港国际财经台,mitv://135.148.104.228:19806/6aa47af091b54d618d1513b1bc23b0b9
香港18台,mitv://135.148.104.228:19806/8bf8f53c61944785b13817297101af20
now财经台,mitv://135.148.104.228:19806/88f95058c046453a973e2540701ccb4e
美亚电影台(粤语),mitv://135.148.104.228:19806/ee16565eb5fe46be8d22cbbde1fa9fae
HandsUp,mitv://135.148.104.228:19806/7a79a82b627a417f897895b4adf874aa
TVB粤语片台,mitv://135.148.104.228:19806/3a44c9c92439443494b8ecff6fdb2336
TVB亚洲剧台,mitv://135.148.104.228:19806/ee081a662356489d8b2170952ec91d24
TVB功夫台,mitv://135.148.104.228:19806/ef6373344abf4bedae4d49ac953c1742
黄金翡翠台,mitv://135.148.104.228:19806/864714d6ebe847edaa948e9104107f12
TV1,mitv://135.148.104.228:19806/a3299ebd988b447992cf982df2ea7562
TV2,mitv://135.148.104.228:19806/facbc81537924664aaf429b4e0faec17
TV3,mitv://135.148.104.228:19806/6a00a0b3636340a4bc00626fedaa36f6
八度空间,mitv://135.148.104.228:19806/c1351c973d544fd9b9fcf34d36cc3ab1
八度空间,mitv://135.148.104.228:19806/34bef24c069e40779fb4b4c827e0051f
AstroOasis,mitv://135.148.104.228:19806/ba94a812ece14f4484d550852d736644
Al-Hijrah,mitv://135.148.104.228:19806/2bbbb59b7e4c44e1ac91c3a4e9fa222a
SUNTV,mitv://135.148.104.228:19806/4bb094b241874180af9f61a56370ce35
爱奇艺,mitv://135.148.104.228:19806/220100b4bf8a42b49b38d1152cf9ab84
Astro小太阳,mitv://135.148.104.228:19806/b9014d57594d4cfdb87848d4b2610506
AstroAEC,mitv://135.148.104.228:19806/0cd8ffd5742f43f2aba6b6bf8736641d
AstroAEC,mitv://135.148.104.228:19806/77dec61f37164fb4b2d9813821f040b8
翡翠台(华丽台),mitv://135.148.104.228:19806/0485c5b3e68c43268b39c8e68b0e6244
AstroAOD311,mitv://135.148.104.228:19806/676d5767c17749f8950a81ed8681380a
中天亚洲台,mitv://135.148.104.228:19806/7c932e1429374b358b547a75ebba7ca8
天映经典,mitv://135.148.104.228:19806/3ac31fa9f30145b68f8469b00d91b200
Astro欢喜台,mitv://135.148.104.228:19806/a2f732d447dc4c0b9e80417490de4e1d
KBSWorld,mitv://135.148.104.228:19806/61432c16625e41d3b52570bb136f5054
TVS,mitv://135.148.104.228:19806/18061f7a3a814916bebc76d2363b31e9
AstroAwani,mitv://135.148.104.228:19806/35b5cce22fc04eb59b09311468ab603a
CGTN,mitv://135.148.104.228:19806/a478d869f49148b09b5ad2ddfa73e36b
Boomerang,mitv://135.148.104.228:19806/65619d3500003c6967236ef726ef1633
KIX,mitv://135.148.104.228:19806/3f7be3ad31504c9fa358e3fe583fac0a
